,id,name,neighbourhood,suburb,state,postcode,latf,longf,tunnel,latL,longL,type,latM,longM,oneway,bridge,total_street_distance,nodes_number,number_of_segments,segment_distance,segment_nodes_number,places_cluster_number,places_cluster_lat,places_cluster_long,incidents_cluster_number,incidenst_cluster_latup,incidents_cluster_longup,icndienst_cluster_latdown,incidnets_cluster_longdown
165,682684913,طريق الواحات,NoData,6th of October,Giza Governorate,2500,29.950868300000003,31.0895843,no,29.947493100000003,31.0977326,trunk,29.9501751,31.0912626,yes,no,21281.63763099281,246,25,892.4183900531548,5,31,29.95541335333333,31.09261264,0,29.99523311182796,31.101903079569894,29.92523311182796,31.031903079569894
166,320622442,Temperary_name,Area 2C,7th District,Giza Governorate,12591,29.996017300000002,30.9512238,no,29.996237899999997,30.950651500000003,tertiary_link,29.996095299999997,30.9508722,yes,no,61.71943718308933,4,1,61.71943718308933,4,22,29.991552075,30.945639291666666,1,30.02255279469027,31.02629266902655,29.952552794690266,30.956292669026553
167,681853646,NoData,NoData,7th District,Giza Governorate,12564,30.032499800000004,30.9601325,no,30.027031400000002,30.951493499999998,tertiary,30.027031400000002,30.951493499999998,no,no,4789.820615310527,28,7,0.0,2,24,30.0336332,30.957450599999998,9,30.074779335555554,30.99271797,30.004779335555554,30.92271797
168,681853646,NoData,NoData,7th District,Giza Governorate,12564,30.0257678,30.949486800000003,no,30.021619800000003,30.942978399999998,tertiary,30.0223436,30.944098200000003,no,no,4789.820615310527,28,7,910.4534560535817,6,20,30.017870892857147,30.930001942857146,9,30.074779335555554,30.99271797,30.004779335555554,30.92271797
169,681853646,NoData,NoData,7th District,Giza Governorate,12564,30.0166889,30.935210499999997,no,30.0142034,30.931253100000003,tertiary,30.0149728,30.9324722,no,no,4789.820615310527,28,7,867.465424343829,4,20,30.017870892857147,30.930001942857146,9,30.074779335555554,30.99271797,30.004779335555554,30.92271797
170,681853646,NoData,NoData,7th District,Giza Governorate,12564,30.008518900000002,30.9222704,no,30.0070672,30.9199812,tertiary,30.008518900000002,30.9222704,no,no,4789.820615310527,28,7,524.3826682974479,3,20,30.017870892857147,30.930001942857146,9,30.074779335555554,30.99271797,30.004779335555554,30.92271797
171,693293501,شارع جمال عبد الناصر,Area 2C,7th District,Giza Governorate,12591,30.006488300000004,30.968787300000002,no,30.0018755,30.9616692,secondary,30.004702899999998,30.9660144,yes,no,10088.896957365514,216,11,961.0985231803577,18,1,29.99744419285714,30.965151128571428,1,30.02255279469027,31.02629266902655,29.952552794690266,30.956292669026553
172,693293501,شارع جمال عبد الناصر,Area 2C,7th District,Giza Governorate,12591,29.9953185,30.9516599,no,29.9917235,30.946236,secondary,29.9934463,30.948819399999994,yes,no,10088.896957365514,216,11,971.6315097318718,11,22,29.991552075,30.945639291666666,1,30.02255279469027,31.02629266902655,29.952552794690266,30.956292669026553
173,693293501,شارع جمال عبد الناصر,Area 2C,7th District,Giza Governorate,12591,29.9847321,30.935525399999996,no,29.981397899999997,30.9303738,secondary,29.9833975,30.933419300000004,yes,no,10088.896957365514,216,11,994.644754875298,8,22,29.991552075,30.945639291666666,7,29.98610152566372,30.970154323008853,29.91610152566372,30.900154323008852
174,693293501,شارع جمال عبد الناصر,Area 2C,7th District,Giza Governorate,12591,29.9753251,30.9244336,no,29.9702902,30.916354,secondary,29.9736375,30.921478000000004,yes,no,10088.896957365514,216,11,812.7121848596402,12,39,29.968890307142853,30.925479942857145,7,29.98610152566372,30.970154323008853,29.91610152566372,30.900154323008852
175,693293501,شارع جمال عبد الناصر,Area 2C,7th District,Giza Governorate,12591,29.967032399999997,30.909388300000003,no,29.962250800000003,30.9007174,secondary,29.964049,30.9035128,yes,no,10088.896957365514,216,11,991.022244957186,40,4,29.953842514285718,30.907902064285718,7,29.98610152566372,30.970154323008853,29.91610152566372,30.900154323008852
176,33823677,Temperary_name,NoData,Al Dokki Street,Giza Governorate,11551,30.030461,31.216300899999997,yes,30.0297568,31.2161245,primary_link,30.0301608,31.2161376,yes,no,82.48970532447156,8,1,82.48970532447156,8,5,30.04078080555556,31.21345061111111,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
177,50220418,شارع الدقى,NoData,Al Dokki Street,Giza Governorate,12611,30.0382875,31.211467499999998,no,30.0429071,31.211694899999998,tertiary,30.040877000000002,31.2111611,yes,no,522.1872185105315,17,1,522.1872185105315,17,5,30.04078080555556,31.21345061111111,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
178,54733120,شارع احمد زويل,NoData,Al Dokki Street,Giza Governorate,12612,30.030387400000002,31.212561800000003,no,30.027950699999998,31.2034853,primary,30.0293289,31.208600899999997,yes,no,914.8837718432887,25,1,914.8837718432887,25,5,30.04078080555556,31.21345061111111,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
179,30595171,شارع التحرير,NoData,Al Dokki Street,Giza Governorate,12624,30.038005199999997,31.2106773,no,30.0398355,31.219492499999998,primary,30.0389297,31.2148982,yes,no,1904.6368768158045,32,2,938.4563833364932,17,5,30.04078080555556,31.21345061111111,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
180,24749403,شارع التحرير,NoData,Al Dokki Street,Giza Governorate,-1,30.037797899999997,31.209179700000004,no,30.0357979,31.200271500000003,primary,30.0368581,31.2049406,yes,no,2125.607668275028,38,3,969.5948124163817,12,5,30.04078080555556,31.21345061111111,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
181,49565396,Temperary_name,Al Roda and Al Mekyas,Al Manyal,Cairo Governorate,11553,30.015825,31.2226522,no,30.0157632,31.2231662,trunk_link,30.015762699999996,31.222879600000002,yes,no,50.75775645311162,6,1,50.75775645311162,6,32,30.014422814285716,31.22565422857143,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
182,74076572,شارع الروضة,Al Roda and Al Mekyas,Al Manyal,Cairo Governorate,11451,30.0158188,31.2221494,no,30.0158592,31.2277614,trunk,30.01584,31.223946299999998,yes,no,540.3713527726986,11,1,540.3713527726986,11,32,30.014422814285716,31.22565422857143,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
183,98425528,شارع 2,Area D,Al-Ashgar Suburb,Giza Governorate,12559,29.979037599999998,31.1003302,no,29.969424100000005,31.101569899999998,tertiary,29.976373300000002,31.1006265,no,no,2848.751635037471,31,3,915.1370288380123,20,45,29.97324090666667,31.09997269333333,0,29.99523311182796,31.101903079569894,29.92523311182796,31.031903079569894
184,98425528,شارع 2,Area D,Al-Ashgar Suburb,Giza Governorate,12559,29.958880600000004,31.102881899999996,no,29.953611499999997,31.103564000000002,tertiary,29.958469399999995,31.1029441,no,no,2848.751635037471,31,3,968.6689604920108,5,31,29.95541335333333,31.09261264,0,29.99523311182796,31.101903079569894,29.92523311182796,31.031903079569894
185,689134796,Temperary_name,NoData,Been Al-Sarayat,Giza Governorate,12513,30.0093655,31.209112599999997,no,30.0098439,31.2089618,trunk_link,30.009478700000003,31.2090489,yes,no,59.858039693485075,9,1,59.858039693485075,9,35,30.01101324347826,31.198718830434785,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
186,53621510,Temperary_name,NoData,Been Al-Sarayat,Giza Governorate,20,30.007003499999996,31.194845899999997,no,30.006559999999997,31.1936696,primary_link,30.007062,31.1941854,yes,no,141.10067554075832,15,1,141.10067554075832,15,35,30.01101324347826,31.198718830434785,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
187,689677054,Temperary_name,NoData,Been Al-Sarayat,Giza Governorate,11551,30.027839299999997,31.211478000000003,no,30.0288941,31.2104532,primary_link,30.027839299999997,31.211478000000003,yes,no,153.2856160343669,3,1,153.2856160343669,3,5,30.04078080555556,31.21345061111111,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
188,688174863,Temperary_name,NoData,Been Al-Sarayat,Giza Governorate,12621,30.0297781,31.189161699999996,no,30.030639299999997,31.1868804,primary_link,30.030048800000003,31.188591,yes,yes,241.05971381418658,8,1,241.05971381418658,8,43,30.02700404545455,31.188814299999997,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
189,174545825,Temperary_name,Abd Al Naeem,Been Al-Sarayat,Giza Governorate,12657,30.0620201,31.189704600000002,no,30.059520399999997,31.1887772,trunk_link,30.059818,31.1896701,yes,yes,344.7363231949844,16,1,344.7363231949844,16,16,30.06814506052632,31.19384075263158,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
190,38421938,كوبري الملك فيصل,Abou Katadah and Nofal,Been Al-Sarayat,Giza Governorate,12510,30.0182296,31.204106,no,30.014594800000005,31.200886199999996,primary,30.0150419,31.204137100000004,yes,yes,715.5299001024234,16,1,715.5299001024234,16,35,30.01101324347826,31.198718830434785,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
191,722893087,شارع السودان,NoData,Been Al-Sarayat,Giza Governorate,12615,30.035256699999998,31.1983277,no,30.043451899999997,31.1936941,primary,30.0403728,31.1950906,yes,no,1113.6519920086162,28,2,956.3737469103676,22,57,30.04503467142857,31.19374023809524,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
192,681653317,شارع المدرسه,NoData,Been Al-Sarayat,Giza Governorate,12519,29.9815171,31.210980100000004,no,29.9729235,31.208044899999997,secondary,29.976826899999995,31.2093459,yes,no,1138.1718528827016,46,2,931.2880456986824,38,53,29.98398053076923,31.20826177692308,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
193,151170467,محور صفط اللبن,NoData,Been Al-Sarayat,Giza Governorate,12621,30.030423499999998,31.182201199999998,no,30.030881899999997,31.172356800000003,primary,30.0293962,31.175015000000002,yes,yes,1730.7655770386934,35,2,805.4332128596602,13,2,30.03441360333333,31.1664031,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
194,77181589,محور صفط اللبن,NoData,Been Al-Sarayat,Giza Governorate,12624,30.0274473,31.201489000000002,no,30.0286424,31.192394099999998,primary,30.028739299999998,31.199577899999998,yes,yes,2025.820898894146,46,3,861.7267557039893,33,43,30.02700404545455,31.188814299999997,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
195,77181589,محور صفط اللبن,NoData,Been Al-Sarayat,Giza Governorate,12624,30.0305651,31.1837848,no,30.030423499999998,31.182201199999998,primary,30.0305651,31.1837848,yes,yes,2025.820898894146,46,3,227.26333120954217,3,43,30.02700404545455,31.188814299999997,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
196,192489301,شارع ال محمد بن حمد ال ثان,Abou Katadah and Nofal,Been Al-Sarayat,Giza Governorate,12616,30.0144321,31.188698100000003,no,30.0145745,31.178847499999996,tertiary,30.0152341,31.185036800000002,no,no,1976.4294397032409,90,2,985.105554432912,37,43,30.02700404545455,31.188814299999997,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
197,361896227,شارع خاتم المرسلين,NoData,Been Al-Sarayat,Giza Governorate,12551,30.001196399999998,31.192578100000002,no,29.997811199999997,31.183518100000004,secondary,29.999340000000004,31.187692600000002,yes,no,1958.3919553984165,42,2,963.4203960555882,23,8,29.993542444444447,31.1829349,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
198,361896226,شارع خاتم المرسلين,Egypt Bank Towers,Been Al-Sarayat,Giza Governorate,12551,30.001239899999998,31.192884799999998,no,30.004705600000005,31.2028488,secondary,30.003111600000004,31.197976,yes,no,2190.076499078252,62,3,994.0697916669425,25,35,30.01101324347826,31.198718830434785,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
199,681424615,شارع ترسا,Officer's Housing,Been Al-Sarayat,Giza Governorate,12551,29.997972700000002,31.183938899999998,no,29.994522600000003,31.174717200000003,secondary,29.996049499999998,31.1801977,yes,no,2854.700138952832,92,3,985.9236875507255,42,8,29.993542444444447,31.1829349,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
200,681424615,شارع ترسا,Officer's Housing,Been Al-Sarayat,Giza Governorate,12551,29.9910462,31.1650537,no,29.988175399999996,31.157080600000004,secondary,29.9899939,31.1620956,yes,no,2854.700138952832,92,3,870.0112727117712,17,38,29.991869495,31.16231143,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
201,682417505,شارع السودان,Abd Al Naeem,Been Al-Sarayat,Giza Governorate,13211,30.067927500000003,31.1935946,no,30.0626288,31.189796299999998,primary,30.0662468,31.191736100000004,yes,no,6907.378010510224,116,8,983.5227719168048,23,16,30.06814506052632,31.19384075263158,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
202,682417505,شارع السودان,Abd Al Naeem,Been Al-Sarayat,Giza Governorate,13211,30.0525707,31.1914683,no,30.044714399999997,31.193305,primary,30.0506151,31.1919518,yes,no,6907.378010510224,116,8,994.4537816618472,9,57,30.04503467142857,31.19374023809524,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
203,682417505,شارع السودان,Abd Al Naeem,Been Al-Sarayat,Giza Governorate,13211,30.0373453,31.196874800000003,no,30.0300267,31.199963300000004,primary,30.034244800000003,31.1987472,yes,no,6907.378010510224,116,8,883.2315659560695,18,57,30.04503467142857,31.19374023809524,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
204,682417505,شارع السودان,Abd Al Naeem,Been Al-Sarayat,Giza Governorate,13211,30.0213902,31.2029716,no,30.0182296,31.204106,primary,30.0186765,31.2039171,yes,no,6907.378010510224,116,8,628.1078765782313,7,35,30.01101324347826,31.198718830434785,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
205,34888208,شارع الهرم,NoData,Been Al-Sarayat,Giza Governorate,12513,30.008928700000002,31.1999516,no,30.005419699999997,31.1906458,primary,30.0075686,31.196344699999997,yes,no,6312.863877344406,116,7,944.2512437096904,15,35,30.01101324347826,31.198718830434785,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
206,34888208,شارع الهرم,NoData,Been Al-Sarayat,Giza Governorate,12513,30.001980300000003,31.181475,no,29.9984164,31.172057399999996,primary,29.9999528,31.1761221,yes,no,6312.863877344406,116,7,967.0530382951222,14,8,29.993542444444447,31.1829349,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
207,34888208,شارع الهرم,NoData,Been Al-Sarayat,Giza Governorate,12513,29.994888,31.1626658,no,29.991463800000002,31.1535761,primary,29.992577899999997,31.156531400000002,yes,no,6312.863877344406,116,7,996.8167754538415,20,38,29.991869495,31.16231143,4,30.003300916528925,31.20247547107438,29.933300916528925,31.132475471074383
208,326374616,كوبري 15 مايو,El Khutiry,Boulak,Cairo Governorate,11211,30.0581998,31.225879,no,30.0624794,31.2165314,trunk,30.060088899999997,31.2221206,yes,yes,1502.7693649265075,32,2,994.9092679450321,16,40,30.061765996,31.214090144,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
209,721945756,Temperary_name,NoData,Bulaq Al-Dakrour,Giza Governorate,12945,30.0301495,31.163259999999998,no,30.0299976,31.1638603,motorway_link,30.0300721,31.163393300000003,yes,yes,61.81148206431338,5,1,61.81148206431338,5,2,30.03441360333333,31.1664031,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
210,687549248,Temperary_name,NoData,Bulaq Al-Dakrour,Giza Governorate,12621,30.030390999999998,31.164697399999998,no,30.030266700000002,31.1624413,primary_link,30.0302171,31.1637229,yes,no,220.8084035448787,12,1,220.8084035448787,12,2,30.03441360333333,31.1664031,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
211,174532116,Temperary_name,NoData,Bulaq Al-Dakrour,Giza Governorate,12945,30.0306143,31.1586938,no,30.0287316,31.1630115,motorway_link,30.0302534,31.161982000000002,yes,no,518.5835482324695,17,1,518.5835482324695,17,2,30.03441360333333,31.1664031,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
212,30072937,طريق كفر طهرمس,NoData,Bulaq Al-Dakrour,Giza Governorate,12942,30.0162386,31.1630076,no,30.019271399999997,31.1679566,tertiary,30.0176336,31.1652915,no,no,584.1102999112188,20,1,584.1102999112188,20,52,30.012540852380948,31.170507119047624,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
213,723388408,محور صفط اللبن,NoData,Bulaq Al-Dakrour,Giza Governorate,12621,30.028337699999998,31.1930401,no,30.0275408,31.19534,primary,30.0281761,31.1935086,yes,yes,1328.5134265946276,15,2,544.3216640290823,5,43,30.02700404545455,31.188814299999997,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
214,690485806,شارع ترعه عبد العال 2,NoData,Bulaq Al-Dakrour,Giza Governorate,12942,30.0241082,31.1814251,no,30.024083500000003,31.186004200000003,tertiary,30.0230429,31.1841682,yes,no,1559.8826303818394,99,2,573.8428283124365,27,43,30.02700404545455,31.188814299999997,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
215,30072781,شارع المصرف,NoData,Bulaq Al-Dakrour,Giza Governorate,12945,30.0351632,31.1826619,no,30.0303296,31.183429200000003,tertiary,30.0321967,31.1836933,yes,no,1616.047879228887,71,2,619.2752858843373,33,43,30.02700404545455,31.188814299999997,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
216,681912611,شارع عثمان محرم,NoData,Bulaq Al-Dakrour,Giza Governorate,12111,29.995239,31.184992100000002,no,30.001840100000003,31.181549699999998,secondary,29.997811199999997,31.183518100000004,yes,no,1823.1782244171054,55,2,830.7360674365668,29,8,29.993542444444447,31.1829349,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
217,682816320,طريق كفر طهرمس,NoData,Bulaq Al-Dakrour,Giza Governorate,12623,30.0148407,31.175771899999997,no,30.006696999999996,31.1770066,tertiary,30.010645299999997,31.1759792,yes,no,2188.782805047179,89,3,954.6131639177196,42,52,30.012540852380948,31.170507119047624,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
218,38284622,شارع ترعه الزمر,NoData,Bulaq Al-Dakrour,Giza Governorate,12616,30.0423925,31.192886199999997,no,30.0339794,31.196818699999998,secondary,30.039112899999996,31.1944664,no,no,1876.1811684724235,64,2,929.1543851315337,40,57,30.04503467142857,31.19374023809524,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
219,681311597,شارع مساكن كفر طهرمس,NoData,Bulaq Al-Dakrour,Giza Governorate,12623,30.013703399999997,31.176787899999997,no,30.014415399999997,31.187001799999997,tertiary,30.014629,31.181805199999996,no,no,2160.9953909172536,125,3,999.1322644155383,44,52,30.012540852380948,31.170507119047624,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
220,681311597,شارع مساكن كفر طهرمس,NoData,Bulaq Al-Dakrour,Giza Governorate,12623,30.0139375,31.1968267,no,30.013599,31.1983473,tertiary,30.0138665,31.1973485,no,no,2160.9953909172536,125,3,165.34246913664992,10,35,30.01101324347826,31.198718830434785,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
221,77179904,شارع التحرير,NoData,Bulaq Al-Dakrour,Giza Governorate,12621,30.0294917,31.173986199999998,no,30.0304049,31.184556699999998,tertiary,30.0296535,31.1780563,no,no,2287.6311896940547,103,3,999.3991560993013,45,43,30.02700404545455,31.188814299999997,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
222,28970968,شارع ناهيا,NoData,Bulaq Al-Dakrour,Giza Governorate,12943,30.046044300000002,31.137036900000002,no,30.0460929,31.147830900000002,secondary,30.0461667,31.139937,no,no,2773.6931667682707,45,3,847.3312581626664,21,44,30.042767623076926,31.145372923076927,3,30.049311883,31.154097691,29.979311883,31.084097691
223,28970968,شارع ناهيا,NoData,Bulaq Al-Dakrour,Giza Governorate,12943,30.045801,31.1565198,no,30.044081800000004,31.165518,secondary,30.0452206,31.160946799999998,no,no,2773.6931667682707,45,3,981.8646725013788,16,2,30.03441360333333,31.1664031,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
224,721233088,محور جمال عبد الناصر,NoData,Bulaq Al-Dakrour,Giza Governorate,12945,30.024260100000003,31.1856637,no,30.018642600000003,31.192972100000002,tertiary,30.021439,31.1911833,yes,no,3279.861160852175,129,4,995.6301759011264,41,43,30.02700404545455,31.188814299999997,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
225,721233088,محور جمال عبد الناصر,NoData,Bulaq Al-Dakrour,Giza Governorate,12945,30.0172473,31.201971,no,30.0150326,31.203343100000005,tertiary,30.016112699999997,31.202668100000004,yes,no,3279.861160852175,129,4,294.5973026969376,10,35,30.01101324347826,31.198718830434785,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
226,151170443,NoData,NoData,Bulaq Al-Dakrour,Giza Governorate,12943,30.0320505,31.135046000000003,no,30.031717200000003,31.145218300000003,secondary,30.03224,31.138765799999998,yes,no,3287.025611225474,46,4,977.8448354017199,16,19,30.03062393125,31.12709319375,3,30.049311883,31.154097691,29.979311883,31.084097691
227,151170443,NoData,NoData,Bulaq Al-Dakrour,Giza Governorate,12943,30.0308238,31.1560364,no,30.0306143,31.1586938,secondary,30.030728000000003,31.1572735,yes,no,3287.025611225474,46,4,431.86893670328186,5,2,30.03441360333333,31.1664031,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
228,174521975,Saft Al Labn Axis,NoData,Bulaq Al-Dakrour,Giza Governorate,12945,30.031435100000003,31.149571500000004,no,30.032065000000003,31.1417663,secondary,30.031724199999996,31.145949199999997,yes,no,3628.116942472687,46,4,967.2490162933867,5,44,30.042767623076926,31.145372923076927,3,30.049311883,31.154097691,29.979311883,31.084097691
229,174521975,Saft Al Labn Axis,NoData,Bulaq Al-Dakrour,Giza Governorate,12945,30.031876300000004,31.131842100000004,no,30.031146399999997,31.1247066,secondary,30.0315184,31.1269311,yes,no,3628.116942472687,46,4,868.8414156393819,9,19,30.03062393125,31.12709319375,3,30.049311883,31.154097691,29.979311883,31.084097691
230,394222078,شارع الصحابه,NoData,Bulaq Al-Dakrour,Giza Governorate,12943,30.043690500000004,31.136023699999996,no,30.0439738,31.1448441,tertiary,30.0442338,31.140215299999998,no,no,4352.150383124639,88,5,945.0157243919257,24,44,30.042767623076926,31.145372923076927,3,30.049311883,31.154097691,29.979311883,31.084097691
231,394222078,شارع الصحابه,NoData,Bulaq Al-Dakrour,Giza Governorate,12943,30.0400919,31.1548099,no,30.036966200000002,31.1627653,tertiary,30.0391811,31.1572483,no,no,4352.150383124639,88,5,958.0368642441766,15,2,30.03441360333333,31.1664031,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
232,679813275,شارع الصحابه,NoData,Bulaq Al-Dakrour,Giza Governorate,12945,30.036098600000003,31.1670294,no,30.0389005,31.157540700000002,tertiary,30.036835600000003,31.1655904,no,no,4345.721964292963,83,5,855.7967315511859,20,2,30.03441360333333,31.1664031,6,30.051541860305342,31.218788770992365,29.98154186030534,31.148788770992365
233,679813275,شارع الصحابه,NoData,Bulaq Al-Dakrour,Giza Governorate,12945,30.042139199999998,31.149334399999997,no,30.044181599999998,31.1405519,tertiary,30.0439581,31.144586800000003,no,no,4345.721964292963,83,5,998.2618380761716,25,44,30.042767623076926,31.145372923076927,3,30.049311883,31.154097691,29.979311883,31.084097691
234,679813275,شارع الصحابه,NoData,Bulaq Al-Dakrour,Giza Governorate,12945,30.042769699999997,31.1299289,no,30.0426039,31.124612199999998,tertiary,30.0421412,31.1256174,no,no,4345.721964292963,83,5,640.5642627703587,13,19,30.03062393125,31.12709319375,3,30.049311883,31.154097691,29.979311883,31.084097691
235,647892241,شارع الجيش,Area L,Ebni Betak 3,Giza Governorate,12587,29.975894,31.091748499999998,no,29.967067200000002,31.0899957,tertiary,29.974938,31.090687699999997,yes,no,2738.3081921875155,23,3,820.0785375515297,15,45,29.97324090666667,31.09997269333333,0,29.99523311182796,31.101903079569894,29.92523311182796,31.031903079569894
236,647892241,شارع الجيش,Area L,Ebni Betak 3,Giza Governorate,12587,29.958809600000002,31.089044800000003,no,29.951774,31.0880095,tertiary,29.954155800000002,31.088394399999995,yes,no,2738.3081921875155,23,3,812.9819632322312,4,31,29.95541335333333,31.09261264,0,29.99523311182796,31.101903079569894,29.92523311182796,31.031903079569894
237,76477756,شارع الجيش,Area L,Ebni Betak 3,Giza Governorate,12587,29.961402500000002,31.0895391,no,29.969085800000002,31.0903978,tertiary,29.9647031,31.089930300000002,yes,no,2750.7387382493016,31,3,790.3744862708107,7,31,29.95541335333333,31.09261264,0,29.99523311182796,31.101903079569894,29.92523311182796,31.031903079569894
238,350883992,Temperary_name,NoData,El Agouza,Giza Governorate,12411,30.048757300000002,31.2167971,no,30.0484908,31.2175696,trunk_link,30.048862899999996,31.2172011,yes,no,99.8764686496256,8,1,99.8764686496256,8,5,30.04078080555556,31.21345061111111,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
239,350884022,Temperary_name,NoData,El Agouza,Giza Governorate,12411,30.0480923,31.2111498,no,30.0491975,31.2106195,trunk_link,30.0480923,31.2111498,yes,no,133.46290222409488,3,1,133.46290222409488,3,5,30.04078080555556,31.21345061111111,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
240,50250446,Temperary_name,El Gabalayya,El Agouza,Giza Governorate,12411,30.048261,31.219331699999998,no,30.046292100000002,31.220003000000002,trunk_link,30.0471863,31.219632399999995,yes,no,229.64019108655674,10,1,229.64019108655674,10,5,30.04078080555556,31.21345061111111,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
241,48980326,شارع كورنيش النيل,NoData,El Agouza,Giza Governorate,11476,30.0623947,31.2144015,no,30.066429,31.213885499999996,primary,30.0643081,31.2139593,yes,no,456.98652827139733,13,1,456.98652827139733,13,40,30.061765996,31.214090144,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
242,668882517,شارع الجبلايه,NoData,El Agouza,Giza Governorate,12411,30.0505856,31.2190877,no,30.0441065,31.2207549,tertiary,30.046254600000005,31.220105800000002,yes,no,740.6664358020712,13,1,740.6664358020712,13,5,30.04078080555556,31.21345061111111,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
243,50219740,شارع كورنيش النيل,NoData,El Agouza,Giza Governorate,12654,30.046737899999997,31.218030199999998,no,30.0402227,31.2196973,primary,30.043211600000003,31.2191017,yes,no,1802.0319422719786,32,2,843.5928701080054,17,5,30.04078080555556,31.21345061111111,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
244,80678428,Temperary_name,NoData,El Mohandesin,Giza Governorate,12615,30.0442965,31.1929488,no,30.0454988,31.192109600000002,secondary_link,30.0443232,31.192663899999996,yes,yes,174.84963914623916,9,1,174.84963914623916,9,57,30.04503467142857,31.19374023809524,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
245,687326829,شارع جمال عبد الناصر,NoData,El Mohandesin,Giza Governorate,12827,30.0506024,31.1772392,no,30.050857300000004,31.1697739,tertiary,30.050415500000003,31.1754119,yes,no,724.324444157382,23,1,724.324444157382,23,37,30.06013080555556,31.17510496111111,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
246,378478177,شارع شهاب,NoData,El Mohandesin,Giza Governorate,12655,30.0572475,31.197222999999997,no,30.058400199999998,31.2010933,tertiary,30.05797,31.198153100000003,yes,no,1458.3780991198557,57,2,480.7376864620632,17,16,30.06814506052632,31.19384075263158,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
247,47005292,شارع شهاب,NoData,El Mohandesin,Giza Governorate,12655,30.052471399999998,31.1953314,no,30.048939299999997,31.1975775,tertiary,30.050005699999996,31.1963707,yes,no,1472.570457123793,62,2,488.54921228517634,20,57,30.04503467142857,31.19374023809524,2,30.094225793382353,31.232713202941174,30.024225793382353,31.162713202941173
